"subj","image_model","oddball","target_loc","ms_stim","synth_num","crop_x","crop_y","crop_x_2","crop_y_2","session","test_location","rand_seed","trial","response","rt","eye_valid","prop_eye_valid","correct","image_code","image_name","presentation_cond","subj_display","sex","age","first.pres_time"
"S8","PS",0,1,2000,10,15,1,39,129,2,"cin",211833.6367,239,"3",2.57606599999963,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","PS",0,1,2000,6,72,1,107,129,2,"cin",211833.6367,240,"3",2.35901849999982,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv4",0,1,2000,6,32,1,30,129,2,"cin",211833.6367,241,"1",2.34887429499986,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv3",1,3,2000,1,83,1,114,129,2,"cin",211833.6367,242,"3",2.5386249549997,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv3",1,2,2000,9,122,1,20,129,2,"cin",211833.6367,243,"2",2.49590200499961,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","PS",0,3,2000,4,54,1,18,129,2,"cin",211833.6367,244,"3",2.31990491999977,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv3",1,1,2000,7,1,21,129,43,2,"cin",211833.6367,245,"1",2.38942888999964,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv5",1,2,2000,9,95,1,75,129,2,"cin",211833.6367,246,"2",2.30068981499971,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","PS",0,2,2000,9,112,1,75,129,2,"cin",211833.6367,247,"3",2.36570821499981,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv3",0,3,2000,5,40,1,29,129,2,"cin",211833.6367,248,"1",2.29254794499957,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","PS",1,1,2000,7,111,1,1,129,2,"cin",211833.6367,249,"1",2.38539243999958,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,2,81,1,41,129,2,"cin",211833.6367,250,"3",2.66318708999961,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv1",1,2,2000,8,23,1,102,129,2,"cin",211833.6367,251,"1",2.62608702499983,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv1",1,1,2000,2,1,117,129,60,2,"cin",211833.6367,252,"1",2.25663758499968,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv4",0,1,2000,2,64,1,48,129,2,"cin",211833.6367,253,"2",2.41562636499975,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv4",1,3,2000,3,30,1,66,129,2,"cin",211833.6367,254,"1",2.32356913499962,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv1",0,2,2000,3,25,1,95,129,2,"cin",211833.6367,255,"2",2.25453377999975,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","PS",1,3,2000,7,1,110,129,60,2,"cin",211833.6367,256,"3",2.62395627499973,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",26,200
"S8","conv3",0,3,2000,3,97,1,24,129,2,"cin",211833.6367,257,"3",2.62411110499988,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","PS",1,1,2000,9,1,16,129,51,2,"cin",211833.6367,258,"1",2.21742163999943,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv1",0,2,2000,7,1,29,129,107,2,"cin",211833.6367,259,"2",2.18153157499955,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv4",1,1,2000,8,101,1,50,129,2,"cin",211833.6367,260,"2",2.2905458299997,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv4",0,2,2000,3,1,54,129,78,2,"cin",211833.6367,261,"2",2.46786906999978,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv5",0,2,2000,1,1,106,129,59,2,"cin",211833.6367,262,"2",2.27511499000002,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv2",0,3,2000,1,1,26,129,86,2,"cin",211833.6367,263,"3",2.17934285999991,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv3",0,2,2000,6,1,1,129,110,2,"cin",211833.6367,264,"3",2.23436665500003,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,9,1,100,129,6,2,"cin",211833.6367,265,"1",2.32451945999992,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,4,102,1,15,129,2,"cin",211833.6367,266,"2",1.90201716999991,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",26,200
"S8","conv4",0,3,2000,3,1,121,129,103,2,"cin",211833.6367,267,"3",2.54469878499958,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv1",0,3,2000,6,48,1,32,129,2,"cin",211833.6367,268,"3",1.62931125999967,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv3",1,3,2000,6,1,34,129,81,2,"cin",211833.6367,269,"1",2.40413650499977,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv2",0,2,2000,8,1,54,129,47,2,"cin",211833.6367,270,"1",2.27917386499985,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv2",1,1,2000,4,1,39,129,90,2,"cin",211833.6367,271,"1",2.09309603999964,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv3",0,3,2000,1,1,127,129,76,2,"cin",211833.6367,272,"2",2.45110666499977,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,5,104,1,43,129,2,"cin",211833.6367,273,"3",2.52184874499972,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","conv3",0,3,2000,10,1,8,129,18,2,"cin",211833.6367,274,"2",2.38599149499987,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv3",0,1,2000,8,1,53,129,26,2,"cin",211833.6367,275,"3",2.4779873399998,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv4",0,1,2000,9,1,38,129,34,2,"cin",211833.6367,276,"1",2.64795088000028,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv3",1,1,2000,1,1,25,129,5,2,"cin",211833.6367,277,"3",2.22659548999945,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","PS",1,1,2000,6,1,82,129,3,2,"cin",211833.6367,278,"1",2.3143855699991,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv4",0,2,2000,8,67,1,91,129,2,"cin",211833.6367,279,"2",2.28960374000053,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",26,200
"S8","PS",1,1,2000,2,1,55,129,108,2,"cin",211833.6367,280,"1",2.12011934499969,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,5,79,1,24,129,2,"cin",211833.6367,281,"1",2.36417789999996,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv2",1,1,2000,5,1,5,129,61,2,"cin",211833.6367,282,"1",2.18213614500019,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv2",0,1,2000,4,1,88,129,29,2,"cin",211833.6367,283,"3",2.32421510999939,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv4",0,3,2000,10,1,93,129,25,2,"cin",211833.6367,284,"3",2.93016186500063,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","PS",0,1,2000,2,67,1,113,129,2,"cin",211833.6367,285,"3",2.4194973449994,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","PS",0,1,2000,8,43,1,40,129,2,"cin",211833.6367,286,"3",2.2530348349992,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv2",1,3,2000,9,1,75,129,42,2,"cin",211833.6367,287,"3",2.23704987499968,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,10,1,93,129,65,2,"cin",211833.6367,288,"2",2.33275549500013,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv3",1,1,2000,4,40,1,57,129,2,"cin",211833.6367,289,"2",1.39884974500001,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv5",0,2,2000,10,55,1,57,129,2,"cin",211833.6367,290,"2",2.35714306000045,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv2",0,1,2000,7,56,1,58,129,2,"cin",211833.6367,291,"1",2.25907712499975,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv4",1,3,2000,10,1,75,129,64,2,"cin",211833.6367,292,"3",1.88029413000004,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv2",0,1,2000,2,1,96,129,81,2,"cin",211833.6367,293,"1",2.33919560499999,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv1",1,1,2000,1,127,1,126,129,2,"cin",211833.6367,294,"1",2.30289978000019,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","PS",0,2,2000,1,71,1,77,129,2,"cin",211833.6367,295,"2",2.16379390499969,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","conv5",1,2,2000,8,1,72,129,85,2,"cin",211833.6367,296,"2",2.17826716000036,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv5",1,1,2000,1,102,1,90,129,2,"cin",211833.6367,297,"3",2.25736315999893,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv2",1,3,2000,9,1,100,129,3,2,"cin",211833.6367,298,"1",2.31115594000039,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv1",1,3,2000,8,1,32,129,50,2,"cin",211833.6367,299,"3",2.27541481999924,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","PS",1,3,2000,7,1,36,129,20,2,"cin",211833.6367,300,"3",2.40409437499966,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv5",1,1,2000,10,1,120,129,74,2,"cin",211833.6367,301,"1",2.39184713499981,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv3",0,3,2000,10,1,73,129,15,2,"cin",211833.6367,302,"3",2.23502084999927,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv3",0,1,2000,6,1,18,129,116,2,"cin",211833.6367,303,"3",2.9011826699998,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,2,46,1,37,129,2,"cin",211833.6367,304,"3",2.62541367499944,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,9,41,1,111,129,2,"cin",211833.6367,305,"2",2.70493784999962,NA,NA,0,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv2",1,1,2000,6,1,114,129,37,2,"cin",211833.6367,306,"3",2.46227912999984,NA,NA,0,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv1",1,1,2000,8,19,1,80,129,2,"cin",211833.6367,307,"1",2.21642831999998,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv3",1,3,2000,7,1,1,129,12,2,"cin",211833.6367,308,"3",2.0943727899994,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv4",1,2,2000,9,1,94,129,59,2,"cin",211833.6367,309,"2",2.86298238000018,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv2",0,1,2000,6,18,1,75,129,2,"cin",211833.6367,310,"2",2.50623508999979,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv1",0,1,2000,2,76,1,68,129,2,"cin",211833.6367,311,"1",2.19432855499963,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",26,200
"S8","conv5",0,2,2000,3,1,52,129,119,2,"cin",211833.6367,312,"3",2.5380747549998,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv4",1,2,2000,1,74,1,85,129,2,"cin",211833.6367,313,"2",2.49975659000029,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv2",0,1,2000,8,119,1,85,129,2,"cin",211833.6367,314,"1",2.13089517000026,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv5",1,1,2000,10,78,1,38,129,2,"cin",211833.6367,315,"1",2.24288858,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv2",0,1,2000,5,63,1,45,129,2,"cin",211833.6367,316,"2",2.49996306000048,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv2",0,2,2000,9,1,6,129,95,2,"cin",211833.6367,317,"2",2.17295919999924,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv3",0,2,2000,8,1,46,129,65,2,"cin",211833.6367,318,"3",2.51825879500029,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv4",0,2,2000,8,1,114,129,97,2,"cin",211833.6367,319,"2",2.33912433999922,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","conv5",0,2,2000,1,5,1,104,129,2,"cin",211833.6367,320,"3",2.4957128649994,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",26,200
"S8","conv5",1,2,2000,8,102,1,113,129,2,"cin",211833.6367,321,"2",2.27634745500018,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,7,31,1,79,129,2,"cin",211833.6367,322,"1",2.6654809949996,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv1",0,1,2000,5,35,1,52,129,2,"cin",211833.6367,323,"3",2.26665522500025,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv1",1,2,2000,9,67,1,100,129,2,"cin",211833.6367,324,"2",2.14609684999959,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv2",1,1,2000,4,50,1,56,129,2,"cin",211833.6367,325,"2",2.95133994499975,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv1",0,3,2000,3,1,33,129,20,2,"cin",211833.6367,326,"3",2.37188572000014,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv1",1,2,2000,7,112,1,92,129,2,"cin",211833.6367,327,"2",1.82835913999952,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,1,9,1,62,129,2,"cin",211833.6367,328,"1",2.29837163999946,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","PS",1,3,2000,10,98,1,46,129,2,"cin",211833.6367,329,"3",2.16358188499999,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",26,200
"S8","conv4",1,2,2000,2,1,1,129,9,2,"cin",211833.6367,330,"2",2.32734364499993,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,10,116,1,124,129,2,"cin",211833.6367,331,"2",2.36481804499999,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv5",1,1,2000,1,114,1,64,129,2,"cin",211833.6367,332,"1",2.57712471000013,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv5",1,2,2000,6,1,8,129,7,2,"cin",211833.6367,333,"3",2.59522292499969,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv2",1,1,2000,7,41,1,54,129,2,"cin",211833.6367,334,"1",2.19186717499997,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","PS",0,3,2000,4,10,1,25,129,2,"cin",211833.6367,335,"3",2.34654357499949,NA,NA,1,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,3,125,1,11,129,2,"cin",211833.6367,336,"3",2.24462872999993,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",26,200
"S8","conv5",1,1,2000,3,1,6,129,57,2,"cin",211833.6367,337,"1",2.20106744999975,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv5",0,2,2000,10,1,24,129,68,2,"cin",211833.6367,338,"2",2.30889017999925,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","PS",0,1,2000,1,121,1,121,129,2,"cin",211833.6367,339,"1",2.56570165499943,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,4,89,1,7,129,2,"cin",211833.6367,340,"3",2.26667051499953,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv1",0,3,2000,5,80,1,105,129,2,"cin",211833.6367,341,"3",1.80390516999978,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","conv2",1,2,2000,5,48,1,121,129,2,"cin",211833.6367,342,"3",2.10663305999969,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv5",1,2,2000,6,28,1,32,129,2,"cin",211833.6367,343,"2",2.1619577600004,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","PS",1,1,2000,3,1,8,129,80,2,"cin",211833.6367,344,"3",2.25922638999964,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",26,200
"S8","conv3",1,2,2000,3,103,1,10,129,2,"cin",211833.6367,345,"2",2.43537659999947,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",26,200
"S8","conv2",0,2,2000,5,1,7,129,33,2,"cin",211833.6367,346,"2",2.36239795499932,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","conv5",1,2,2000,8,1,78,129,118,2,"cin",211833.6367,347,"2",2.43641539500004,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","PS",0,3,2000,1,1,56,129,76,2,"cin",211833.6367,348,"2",2.39254711499962,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,4,98,1,3,129,2,"cin",211833.6367,349,"3",2.3617504949998,NA,NA,1,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv4",0,2,2000,5,24,1,1,129,2,"cin",211833.6367,350,"2",2.29560694999964,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv4",0,1,2000,7,1,114,129,80,2,"cin",211833.6367,351,"3",2.22723252499964,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",26,200
"S8","PS",1,2,2000,7,120,1,63,129,2,"cin",211833.6367,352,"3",2.47916042999987,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv4",0,3,2000,7,1,114,129,92,2,"cin",211833.6367,353,"3",2.38497677499981,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S8","PS",0,3,2000,7,1,47,129,4,2,"cin",211833.6367,354,"3",2.54672246999962,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",26,200
"S8","PS",1,3,2000,7,1,40,129,64,2,"cin",211833.6367,355,"3",2.42901353500019,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",26,200
"S8","conv2",1,3,2000,3,1,60,129,33,2,"cin",211833.6367,356,"3",2.09122592499989,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",26,200
"S8","conv5",0,2,2000,4,118,1,49,129,2,"cin",211833.6367,357,"2",1.86025883500042,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",26,200
"S8","conv3",1,1,2000,9,97,1,108,129,2,"cin",211833.6367,358,"3",2.14930217999972,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",26,200
"S8","conv5",1,3,2000,5,1,81,129,117,2,"cin",211833.6367,359,"2",2.30769572000008,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",26,200
"S8","conv4",1,1,2000,10,48,1,75,129,2,"cin",211833.6367,360,"1",2.27572453499943,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",26,200
"S9","conv4",0,3,2000,8,1,71,129,67,1,"cin",210272.3107,1,"3",1.90140664999853,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",24,2000
"S9","conv3",1,1,2000,9,1,17,129,78,1,"cin",210272.3107,2,"1",1.2153949099993,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",24,2000
"S9","conv1",1,1,2000,2,1,53,129,68,1,"cin",210272.3107,3,"1",1.33422941000026,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",24,2000
"S9","PS",0,2,2000,5,65,1,19,129,1,"cin",210272.3107,4,"2",2.67631408499983,NA,NA,1,"RooftilesCeramic0037_1_S","Tiles","Inspection","Naive","f",24,2000
"S9","conv3",0,1,2000,5,14,1,16,129,1,"cin",210272.3107,5,"1",2.12940983999943,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",24,2000
"S9","conv4",0,3,2000,7,4,1,35,129,1,"cin",210272.3107,6,"2",2.02321193499847,NA,NA,0,"Crackles0004_1_S","Cracks","Inspection","Naive","f",24,2000
"S9","conv5",1,3,2000,1,1,45,129,83,1,"cin",210272.3107,7,"2",1.85282668499894,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",24,2000
"S9","conv2",0,3,2000,10,1,54,129,89,1,"cin",210272.3107,8,"2",1.64736603999881,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",24,2000
"S9","conv2",0,1,2000,9,125,1,41,129,1,"cin",210272.3107,9,"1",1.90094467999916,NA,NA,1,"Crackles0004_1_S","Cracks","Inspection","Naive","f",24,2000
"S9","conv1",1,3,2000,3,87,1,100,129,1,"cin",210272.3107,10,"3",1.47582665499795,NA,NA,1,"Gravel0097_1_S","Gravel","Inspection","Naive","f",24,2000
"S9","conv2",1,3,2000,6,1,55,129,88,1,"cin",210272.3107,11,"2",2.04676205499891,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",24,2000
"S9","conv1",1,3,2000,1,1,86,129,32,1,"cin",210272.3107,12,"3",1.46647721499903,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",24,2000
"S9","conv3",0,1,2000,1,80,1,65,129,1,"cin",210272.3107,13,"2",1.9341451349992,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",24,2000
"S9","conv5",1,2,2000,6,15,1,76,129,1,"cin",210272.3107,14,"2",2.25195433499903,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",24,2000
"S9","conv1",1,2,2000,8,94,1,114,129,1,"cin",210272.3107,15,"2",1.60209916999884,NA,NA,1,"Vegetables0024_1_S","Beans","Inspection","Naive","f",24,2000
"S9","conv4",0,3,2000,6,7,1,69,129,1,"cin",210272.3107,16,"1",1.83396995999829,NA,NA,0,"Gravel0097_1_S","Gravel","Inspection","Naive","f",24,2000
"S9","conv2",0,1,2000,5,114,1,70,129,1,"cin",210272.3107,17,"1",2.12212088999877,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",24,2000
"S9","conv5",0,2,2000,3,1,59,129,54,1,"cin",210272.3107,18,"1",1.55015289499897,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",24,2000
"S9","conv1",0,2,2000,4,1,70,129,88,1,"cin",210272.3107,19,"2",0.952896414999486,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",24,2000
"S9","PS",0,1,2000,2,108,1,102,129,1,"cin",210272.3107,20,"1",2.00972620999892,NA,NA,1,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",24,2000
"S9","conv5",0,3,2000,9,68,1,66,129,1,"cin",210272.3107,21,"2",1.86450201999833,NA,NA,0,"Scrapyard0033_1_S","Scrap","Inspection","Naive","f",24,2000
"S9","PS",0,1,2000,1,67,1,35,129,1,"cin",210272.3107,22,"2",1.58785659999921,NA,NA,0,"Carpet0047_1_S","Carpet","Inspection","Naive","f",24,2000
"S9","conv5",0,3,2000,4,1,61,129,74,1,"cin",210272.3107,23,"2",1.51560762999907,NA,NA,0,"Vegetables0024_1_S","Beans","Inspection","Naive","f",24,2000
"S9","conv4",0,2,2000,8,1,34,129,53,1,"cin",210272.3107,24,"2",1.9623450099989,NA,NA,1,"GrassDead0131_1_S","Grass","Inspection","Naive","f",24,2000
"S9","conv2",0,3,2000,8,42,1,122,129,1,"cin",210272.3107,25,"3",1.4069407199986,NA,NA,1,"MetalFloorsBare0024_1_S","Metal","Inspection","Naive","f",24,2000
"S9","PS",1,2,2000,7,69,1,27,129,1,"cin",210272.3107,26,"3",2.18170313999872,NA,NA,0,"PaperCrumpled0004_1_S","Paper","Inspection","Naive","f",24,2000
"S9","conv5",0,2,2000,2,54,1,109,129,1,"cin",210272.3107,27,"2",1.54383480999786,NA,NA,1,"BrickRound0043_1_S","Bricks","Inspection","Naive","f",24,2000
"S9","PS",0,3,2000,9,73,1,31,129,1,"cin",210272.3107,28,"2",2.36393398499968,NA,NA,0,"FlowerBeds0044_1_S","Flowers","Inspection","Naive","f",24,2000
"S9","conv3",0,2,2000,1,108,1,63,129,1,"cin",210272.3107,29,"2",1.73948957499852,NA,NA,1,"FoodVarious0001_1_S","Candy","Inspection","Naive","f",24,2000
